,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,updated_github_id,trending,pypi,cran_id,gem_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,hex_id,docs_url,bitbucket_id
149,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,20,False,,ml-tooling/ml-workspace,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2024-07-26 07:39:39.000000,2023-11-14 19:49:36,847.0,,445.0,74.0,34.0,1.0,97.0,3550.0,2021-07-13 22:12:59.000,0.13.2,,7491.0,4.0,,,12.0,,,,,,,,3.0,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,27.0,576818.0,,,,,,,,,,,,,,,,,,
150,xeus-cling,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,20,False,,jupyter-xeus/xeus-cling,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2025-04-22 14:56:58.528000,2024-04-16 07:36:06,534.0,,312.0,66.0,229.0,172.0,133.0,3225.0,,,,5028.0,20.0,,,27.0,,,,,https://anaconda.org/conda-forge/xeus-cling,2025-04-22 14:56:58.528,321846.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
151,JupyterLab Latex,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,20,True,jupyterlab_latex,jupyterlab/jupyterlab-latex,conda-forge/jupyterlab-latex,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2025-08-04 14:35:09.000000,2025-08-04 14:35:09,467.0,1.0,75.0,14.0,152.0,29.0,70.0,665.0,2024-09-27 02:07:14.000,4.3.0,203.0,3955.0,21.0,14.0,8.0,27.0,https://pypi.org/project/jupyterlab_latex,2024-09-27 02:07:07.000,1.0,3149.0,https://anaconda.org/conda-forge/jupyterlab-latex,2025-04-22 14:57:23.810,30868.0,2.0,,,,,,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,2024-09-27 02:07:05.734,5.0,197.0,,,,,,,,,,,,,
152,JupyterLab GitHub,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,20,False,jupyterlab-github,jupyterlab/jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2024-03-25 09:01:34.000000,2024-03-25 09:01:33,248.0,,104.0,29.0,92.0,34.0,41.0,430.0,2023-08-03 14:12:11.000,4.0.0,78.0,2294.0,24.0,13.0,6.0,18.0,https://pypi.org/project/jupyterlab-github,2023-08-03 14:12:04.000,2.0,2130.0,,,,2.0,,,,,,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,2023-08-02 17:40:03.884,5.0,164.0,,,,,,,,,,,,,
153,testbook,Unit test your Jupyter Notebooks the right way.,https://github.com/nteract/testbook,,notebook-tools,20,False,nteract-testbook,nteract/testbook,conda-forge/testbook,https://github.com/nteract/testbook,BSD-3-Clause,2020-02-26 19:43:22.000,2025-04-22 14:57:39.110000,2024-08-25 01:24:04,130.0,,37.0,15.0,66.0,46.0,49.0,428.0,2020-08-11 16:50:08.000,0.1.3,,1480.0,7.0,553.0,553.0,16.0,https://pypi.org/project/nteract-testbook,2020-08-11 16:50:08.000,,22.0,https://anaconda.org/conda-forge/testbook,2025-04-22 14:57:39.110,86059.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
154,jupyter-flex,Build dashboards using Jupyter Notebooks.,https://github.com/danielfrg/jupyter-flex,,notebook-sharing,20,False,jupyter-flex,danielfrg/jupyter-flex,conda-forge/jupyter-flex,https://github.com/danielfrg/jupyter-flex,Apache-2.0,2019-12-13 20:19:40.000,2025-04-22 14:57:36.810000,2024-05-07 14:16:18,390.0,,55.0,6.0,122.0,13.0,51.0,318.0,2023-03-28 23:50:00.718,0.9.1,,6403.0,18.0,61.0,56.0,4.0,https://pypi.org/project/jupyter-flex,2023-03-28 23:50:00.718,,5940.0,https://anaconda.org/conda-forge/jupyter-flex,2025-04-22 14:57:36.810,28089.0,3.0,,,,,,@danielfrg/jupyter-flex,https://www.npmjs.com/package/@danielfrg/jupyter-flex,2021-10-02 05:04:29.585,5.0,3.0,,,,,,,,,,,,,
155,Darcula Theme,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,20,False,theme-darcula,telamonian/theme-darcula,conda-forge/theme-darcula,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2025-04-22 14:57:50.170000,2022-07-20 12:02:54,113.0,,39.0,4.0,46.0,23.0,17.0,219.0,2022-07-20 12:04:00.552,4.0.0,,3765.0,13.0,1371.0,1366.0,7.0,https://pypi.org/project/theme-darcula,2022-07-20 12:04:00.552,,3067.0,https://anaconda.org/conda-forge/theme-darcula,2025-04-22 14:57:50.170,32664.0,1.0,,,,,,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,2022-07-20 12:02:58.154,5.0,94.0,,,,,,,,,,,,,
156,Spylon Kernel,Jupyter kernel for scala and spark.,https://github.com/adtech-labs/spylon-kernel,,kernels,20,False,spylon-kernel,vericast/spylon-kernel,conda-forge/spylon-kernel,https://github.com/adtech-labs/spylon-kernel,BSD-3-Clause,2016-11-21 02:23:14.000,2025-04-22 14:56:31.725000,2018-09-20 15:43:57,188.0,,38.0,10.0,29.0,26.0,20.0,190.0,2018-03-23 20:36:58.000,0.4.1,,1941.0,14.0,242.0,242.0,6.0,https://pypi.org/project/spylon-kernel,2018-03-23 20:36:58.000,,,https://anaconda.org/conda-forge/spylon-kernel,2025-04-22 14:56:31.725,201958.0,3.0,,,,,,,,,,,,adtech-labs/spylon-kernel,,,,,,,,,,,
157,nbgallery,Enterprise Jupyter notebook sharing and collaboration app.,https://github.com/nbgallery/nbgallery,,notebook-sharing,20,True,,nbgallery/nbgallery,,https://github.com/nbgallery/nbgallery,MIT,2017-01-10 19:18:40.000,2025-10-02 12:59:24.655714,2025-10-02 12:58:18,1900.0,41.0,36.0,8.0,548.0,47.0,463.0,153.0,,,,1661.0,,,,29.0,,,,,,,,3.0,nbgallery/nbgallery,https://hub.docker.com/r/nbgallery/nbgallery,2025-10-02 12:59:24.655714,5.0,174434.0,,,,,,,,,,,,,,,,,,
158,colabcode,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,19,False,colabcode,abhishekkrthakur/colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2024-09-14 16:08:49.000000,2024-09-14 16:08:49,45.0,,297.0,19.0,40.0,62.0,33.0,2143.0,2021-06-11 15:17:12.000,0.3.0,,15274.0,13.0,,,8.0,https://pypi.org/project/colabcode,2021-06-11 15:17:12.000,,15274.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
159,IJava,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,19,False,,SpencerPark/IJava,,https://github.com/SpencerPark/IJava,MIT,2017-10-08 04:42:46.000,2024-06-01 04:30:45.000000,2019-12-08 22:22:20,90.0,,210.0,34.0,16.0,93.0,65.0,1157.0,2019-05-06 03:28:50.000,1.3.0,227873.0,2589.0,5.0,,,4.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
160,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,19,False,jupyterlab-dash,plotly/jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2025-08-29 05:16:04.000000,2020-05-19 11:44:34,41.0,,229.0,48.0,18.0,22.0,8.0,960.0,2021-01-22 17:06:54.671,0.4.0,,3152.0,10.0,8.0,3.0,7.0,https://pypi.org/project/jupyterlab-dash,2019-07-13 16:38:26.000,,2185.0,,,,3.0,,,,,,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671,5.0,967.0,,,,,,,,,,,,,
161,nb_conda_kernels,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/anaconda/nb_conda_kernels,,kernels,19,True,,Anaconda-Platform/nb_conda_kernels,conda-forge/nb_conda_kernels,https://github.com/anaconda/nb_conda_kernels,BSD-3-Clause,2015-12-10 16:11:42.000,2025-09-25 04:31:13.000000,2025-02-12 16:27:52,439.0,,72.0,17.0,138.0,13.0,147.0,635.0,2024-04-16 17:36:25.000,2.5.0,,28407.0,13.0,,,20.0,,,,,https://anaconda.org/conda-forge/nb_conda_kernels,2025-04-22 14:56:24.143,1761253.0,3.0,,,,,,,,,,,,anaconda/nb_conda_kernels,,,,,,,,,,,
162,Matlab Kernel,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,19,False,matlab_kernel,calysto/matlab_kernel,conda-forge/matlab_kernel,https://github.com/Calysto/matlab_kernel,BSD-3-Clause,2015-01-31 12:51:06.000,2025-09-09 08:21:33.864000,2022-05-09 10:21:01,216.0,,75.0,20.0,33.0,28.0,106.0,473.0,2022-05-09 10:23:00.581,0.17.1,,4656.0,56.0,5.0,,18.0,https://pypi.org/project/matlab_kernel,2017-04-20 00:39:18.000,5.0,2781.0,https://anaconda.org/conda-forge/matlab_kernel,2025-09-09 08:21:33.864,110669.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
163,ThebeLab,Turn static HTML pages into live documents with Jupyter kernels.,https://github.com/jupyter-book/thebe,,notebook-sharing,19,True,,executablebooks/thebe,,https://github.com/jupyter-book/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2025-05-14 18:46:46.000000,2025-05-14 18:46:45,867.0,,67.0,19.0,543.0,109.0,138.0,428.0,2025-01-28 12:14:04.967,0.9.3,,807.0,23.0,19.0,16.0,32.0,,,,,,,,3.0,,,,,,thebe,https://www.npmjs.com/package/thebe,2025-01-28 12:14:04.967,3.0,807.0,,jupyter-book/thebe,,,,,,,,,,,
164,jupyterlab-execute-time,A JupyterLab extension for displaying cell timings.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,19,True,jupyterlab-execute-time,deshaw/jupyterlab-execute-time,conda-forge/jupyterlab_execute_time,https://github.com/deshaw/jupyterlab-execute-time,BSD-3-Clause,2020-04-07 22:27:30.000,2025-07-30 21:51:03.000000,2025-07-30 21:51:02,69.0,2.0,49.0,7.0,58.0,13.0,64.0,395.0,2024-09-12 23:33:12.000,3.2.0,,62930.0,16.0,19.0,3.0,20.0,https://pypi.org/project/jupyterlab-execute-time,2024-09-12 23:33:12.000,11.0,59640.0,https://anaconda.org/conda-forge/jupyterlab_execute_time,2025-04-22 14:57:44.957,128931.0,2.0,,,,,,jupyterlab-execute-time,https://www.npmjs.com/package/jupyterlab-execute-time,2021-01-18 14:16:24.052,5.0,1029.0,,,,,,,,,,,,,
165,treon,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,19,False,treon,ReviewNB/treon,conda-forge/treon,https://github.com/ReviewNB/treon,MIT,2019-03-29 15:02:35.000,2025-04-22 14:57:56.110000,2022-08-04 11:15:04,66.0,,30.0,11.0,13.0,5.0,10.0,310.0,2022-08-04 11:25:18.993,0.1.4,,10990.0,5.0,145.0,138.0,5.0,https://pypi.org/project/treon,2022-08-04 11:25:18.993,7.0,10523.0,https://anaconda.org/conda-forge/treon,2025-04-22 14:57:56.110,24310.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
166,nbopen,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,19,False,nbopen,takluyver/nbopen,,https://github.com/takluyver/nbopen,BSD-3-Clause,2014-07-09 03:24:47.000,2023-09-08 12:57:22.000000,2023-09-08 12:54:36,64.0,,58.0,15.0,18.0,40.0,27.0,309.0,2017-09-08 07:23:49.000,0.4.3,,4574.0,10.0,156.0,150.0,11.0,https://pypi.org/project/nbopen,2023-09-08 12:57:09.000,6.0,4574.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
167,retrolab,JupyterLab distribution with a retro look and feel.,https://github.com/jupyterlab/retrolab,,notebook-environments,19,False,retrolab,jupyterlab/retrolab,conda-forge/retrolab,https://github.com/jupyterlab/retrolab,BSD-3-Clause,2020-12-07 16:37:07.000,2025-04-22 14:57:52.764000,2023-02-16 13:40:18,633.0,,46.0,13.0,220.0,,111.0,285.0,2022-05-04 07:37:18.000,0.3.21,3758.0,2072.0,50.0,33.0,18.0,17.0,https://pypi.org/project/retrolab,2022-05-04 07:36:52.000,4.0,369.0,https://anaconda.org/conda-forge/retrolab,2025-04-22 14:57:52.764,82247.0,3.0,,,,,,@jupyterlab-classic/application,https://www.npmjs.com/package/@jupyterlab-classic/application,2021-04-19 14:22:28.986,11.0,88.0,,,,,,,,,,,,,
168,HTTP-over-WebSocket,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,19,False,jupyter_http_over_ws,googlecolab/jupyter_http_over_ws,conda-forge/jupyter_http_over_ws,https://github.com/googlecolab/jupyter_http_over_ws,Apache-2.0,2018-03-26 22:52:45.000,2025-04-22 14:57:34.221000,2021-08-30 21:48:24,31.0,,56.0,11.0,2.0,22.0,9.0,267.0,2020-03-12 16:09:39.000,0.0.8,,171956.0,10.0,10.0,,3.0,https://pypi.org/project/jupyter_http_over_ws,2020-03-12 16:09:39.000,10.0,170133.0,https://anaconda.org/conda-forge/jupyter_http_over_ws,2025-04-22 14:57:34.221,113078.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
169,nbinteract,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,19,False,nbinteract,SamLau95/nbinteract,,https://github.com/SamLau95/nbinteract,BSD-3-Clause,2017-08-31 00:16:20.000,2024-02-13 21:24:04.000000,2024-02-13 21:24:04,595.0,,23.0,6.0,117.0,66.0,42.0,235.0,2021-01-05 06:49:39.135,0.2.6,,1370.0,46.0,11.0,3.0,8.0,https://pypi.org/project/nbinteract,2021-01-05 06:49:39.135,3.0,736.0,,,,3.0,,,,,,nbinteract,https://www.npmjs.com/package/nbinteract,2021-01-05 06:49:22.791,5.0,634.0,,,,,,,,,,,,,
170,ipytree,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/jupyter-widgets-contrib/ipytree,,widgets,19,False,ipytree,QuantStack/ipytree,conda-forge/ipytree,https://github.com/jupyter-widgets-contrib/ipytree,MIT,2018-09-15 13:17:27.000,2025-04-22 14:57:03.458000,2022-11-23 09:34:00,111.0,,29.0,7.0,47.0,22.0,20.0,132.0,2022-08-24 12:33:17.000,0.2.2,,199696.0,12.0,50.0,,9.0,https://pypi.org/project/ipytree,2022-08-23 15:13:01.647,45.0,195982.0,https://anaconda.org/conda-forge/ipytree,2025-04-22 14:57:03.458,180743.0,3.0,,,,,,ipytree,https://www.npmjs.com/package/ipytree,2022-08-23 15:10:34.820,5.0,428.0,,jupyter-widgets-contrib/ipytree,,,,,,,,,,,
171,JupyterLab IFrame,View html as an embedded iframe in JupyterLab.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,19,True,jupyterlab_iframe,timkpaine/jupyterlab_iframe,conda-forge/jupyterlab_iframe,https://github.com/timkpaine/jupyterlab_iframe,Apache-2.0,2018-03-12 02:34:47.000,2025-09-08 23:25:26.000000,2025-09-08 23:25:25,378.0,8.0,21.0,4.0,104.0,6.0,64.0,115.0,2023-07-16 16:16:00.442,0.5.0,,2802.0,26.0,13.0,11.0,5.0,https://pypi.org/project/jupyterlab_iframe,2023-07-16 16:16:00.442,,1943.0,https://anaconda.org/conda-forge/jupyterlab_iframe,2025-04-22 14:57:25.607,47022.0,2.0,,,,,,jupyterlab_iframe,https://www.npmjs.com/package/jupyterlab_iframe,2023-07-16 16:13:17.752,2.0,76.0,,,,,,,,,,,,,
172,nbcelltests,Cell-by-cell testing for production Jupyter notebooks in JupyterLab.,https://github.com/jpmorganchase/nbcelltests,,lab-extensions,19,True,nbcelltests,jpmorganchase/nbcelltests,conda-forge/nbcelltests,https://github.com/jpmorganchase/nbcelltests,Apache-2.0,2018-08-23 23:51:41.000,2025-10-01 10:43:13.000000,2025-10-01 10:43:11,660.0,13.0,24.0,9.0,183.0,30.0,89.0,95.0,2024-06-05 23:58:46.000,0.3.2,,334.0,17.0,10.0,5.0,8.0,https://pypi.org/project/nbcelltests,2024-06-05 23:57:35.000,,78.0,https://anaconda.org/conda-forge/nbcelltests,2025-04-22 14:57:26.925,16579.0,2.0,,,,,,jupyterlab_celltests,https://www.npmjs.com/package/jupyterlab_celltests,2020-10-05 14:26:51.696,5.0,1.0,,,,,,,,,,,,,
173,sphinxcontrib.jupyter,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,19,True,sphinxcontrib-jupyter,QuantEcon/sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,BSD-3-Clause,2017-10-12 04:04:05.000,2025-08-19 01:57:55.000000,2025-08-19 01:57:55,270.0,1.0,23.0,9.0,161.0,97.0,94.0,77.0,2020-06-18 03:31:10.000,0.5.10,,2478.0,23.0,52.0,48.0,14.0,https://pypi.org/project/sphinxcontrib-jupyter,2020-06-18 03:31:10.000,4.0,2478.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
174,Ansible Kernel,Jupyter Notebook Kernel for running Ansible Tasks and Playbooks.,https://github.com/ansible/ansible-jupyter-kernel,,kernels,18,False,ansible-kernel,ansible/ansible-jupyter-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,Apache-2.0,2018-06-26 14:28:02.000,2025-04-22 14:57:06.554000,2022-02-11 15:18:23,212.0,,59.0,20.0,51.0,17.0,29.0,538.0,2022-02-11 15:19:00.000,1.0.0,,478.0,11.0,16.0,16.0,10.0,https://pypi.org/project/ansible-kernel,2022-02-11 15:19:00.000,,181.0,https://anaconda.org/conda-forge/ansible-kernel,2025-04-22 14:57:06.554,22610.0,3.0,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,,,,,,,,,,,,,,,,,,,,,
175,JupyterLab Google Drive,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,False,,jupyterlab/jupyterlab-google-drive,,https://github.com/jupyterlab/jupyterlab-google-drive,BSD-3-Clause,2016-12-17 01:40:45.000,2023-08-03 16:55:22.000000,2023-08-03 16:55:22,516.0,,76.0,32.0,118.0,,99.0,402.0,2020-05-27 00:10:19.202,2.0.0,,98.0,32.0,10.0,5.0,17.0,,,,,,,,3.0,,,,,,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,2020-05-27 00:10:19.202,5.0,98.0,,,,,,,,,,,,,
176,OCaml Kernel,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,18,False,,akabe/ocaml-jupyter,,https://github.com/akabe/ocaml-jupyter,MIT,2017-07-14 14:15:05.000,2024-01-25 21:07:30.000000,2023-08-11 05:18:21,385.0,,44.0,11.0,128.0,10.0,73.0,304.0,2023-08-11 02:56:40.000,2.8.3,167648.0,1693.0,35.0,,,23.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
177,bookstore,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,18,False,bookstore,nteract/bookstore,,https://github.com/nteract/bookstore,BSD-3-Clause,2018-10-16 18:54:00.000,2021-12-15 14:37:42.138000,2019-12-09 16:52:07,619.0,,23.0,18.0,109.0,35.0,39.0,201.0,2021-12-15 14:37:42.138,0.0.0,,242.0,19.0,25.0,25.0,7.0,https://pypi.org/project/bookstore,2021-12-15 14:37:42.138,,242.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
178,JupyterLab Data Explorer,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,18,False,,jupyterlab/jupyterlab-data-explorer,,https://github.com/jupyterlab/jupyterlab-data-explorer,BSD-3-Clause,2019-01-03 21:57:42.000,2023-08-08 06:45:57.000000,2023-08-08 06:45:57,427.0,,37.0,26.0,58.0,,93.0,178.0,2019-10-03 18:34:08.594,3.0.0,,33.0,17.0,25.0,14.0,11.0,,,,,,,,3.0,,,,,,@jupyterlab/dataregistry-extension,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,2019-10-03 18:34:08.594,11.0,33.0,,,,,,,,,,,,,
179,Spark Monitor,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,18,False,sparkmonitor,krishnan-r/sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,Apache-2.0,2017-05-31 09:13:01.000,2025-06-24 12:33:07.000000,2022-05-16 18:45:37,215.0,,51.0,8.0,23.0,30.0,7.0,172.0,2025-06-24 12:33:07.000,3.1.0,2555.0,11939.0,12.0,,,3.0,https://pypi.org/project/sparkmonitor,2025-06-24 12:33:07.000,,11903.0,,,,3.0,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,1154.0,,,,,,,,,,,,,,,,,,
180,Kernel Detection,An Jupyter plugin to enable the automatic detection of conda and virtualenv environments as kernels.,https://github.com/Cadair/jupyter_environment_kernels,,kernels,18,False,environment_kernels,Cadair/jupyter_environment_kernels,,https://github.com/Cadair/jupyter_environment_kernels,BSD-2-Clause,2015-01-06 14:50:00.000,2022-11-23 11:45:34.886000,2022-11-23 11:42:26,83.0,,19.0,5.0,12.0,7.0,23.0,149.0,2022-11-23 11:45:34.886,1.2.0,,64496.0,4.0,8.0,8.0,8.0,https://pypi.org/project/environment_kernels,2022-11-23 11:45:34.886,,64496.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
181,JupyterLab Autoversion,Automatically version jupyter notebooks in JupyterLab.,https://github.com/timkpaine/jupyterlab_autoversion,,lab-extensions,18,True,jupyterlab_autoversion,timkpaine/jupyterlab_autoversion,conda-forge/jupyterlab_autoversion,https://github.com/timkpaine/jupyterlab_autoversion,Apache-2.0,2018-08-23 23:49:52.000,2025-10-01 11:01:58.000000,2025-10-01 11:01:56,564.0,69.0,10.0,5.0,215.0,5.0,32.0,85.0,2024-06-19 02:21:46.596,0.4.0,,748.0,17.0,5.0,,6.0,https://pypi.org/project/jupyterlab_autoversion,2024-06-19 02:19:40.000,,156.0,https://anaconda.org/conda-forge/jupyterlab_autoversion,2025-04-22 14:57:25.698,34136.0,3.0,,,,,,jupyterlab_autoversion,https://www.npmjs.com/package/jupyterlab_autoversion,2024-06-19 02:21:46.596,5.0,4.0,,,,,,,,,,,,,
182,Altair Viewer,Viewer for Altair and Vega-Lite visualizations.,https://github.com/altair-viz/altair_viewer,,widgets,18,False,altair_viewer,altair-viz/altair_viewer,conda-forge/altair_viewer,https://github.com/altair-viz/altair_viewer,BSD-3-Clause,2019-12-20 14:32:14.000,2025-04-22 14:57:19.664000,2024-03-30 17:00:31,150.0,,11.0,6.0,48.0,,13.0,81.0,2021-11-06 14:18:45.000,0.4.0,,62401.0,7.0,27.0,,4.0,https://pypi.org/project/altair_viewer,2021-11-06 14:16:09.000,27.0,60865.0,https://anaconda.org/conda-forge/altair_viewer,2025-04-22 14:57:19.664,106027.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
183,Native Authenticator,JupyterHub-native User Authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,18,True,jupyterhub-nativeauthenticator,jupyterhub/nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2025-10-01 06:14:45.000000,2025-10-01 06:14:43,624.0,9.0,69.0,11.0,178.0,34.0,76.0,77.0,2024-09-17 13:56:12.000,1.3.0,,,14.0,112.0,112.0,25.0,https://pypi.org/project/jupyterhub-nativeauthenticator,2024-09-17 13:56:12.000,,,,,,2.0,,,,,,,,,,,,,-4.0,,,,,,,,,,
184,jupyterlab-sos,"Jupyterlab extension for SoS Polyglot Notebook and Workflow Engine, allows multiple kernels in one notebook.",https://github.com/vatlab/jupyterlab-sos,,lab-extensions,18,True,jupyterlab-sos,vatlab/jupyterlab-sos,conda-forge/jupyterlab-sos,https://github.com/vatlab/jupyterlab-sos,BSD-3-Clause,2018-03-20 16:07:18.000,2025-09-17 18:30:01.000000,2025-09-17 18:30:01,361.0,12.0,8.0,3.0,11.0,13.0,56.0,75.0,2024-10-17 03:38:59.000,0.11.0,,1175.0,43.0,8.0,3.0,4.0,https://pypi.org/project/jupyterlab-sos,2024-10-17 03:38:59.000,,277.0,https://anaconda.org/conda-forge/jupyterlab-sos,2025-04-22 14:57:12.260,55861.0,3.0,,,,,,jupyterlab-sos,https://www.npmjs.com/package/jupyterlab-sos,2021-01-14 22:31:15.129,5.0,12.0,,,,,,,,,,,,,
185,LTI Authenticator,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,18,True,jupyterhub-ltiauthenticator,jupyterhub/ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,BSD-3-Clause,2017-12-15 02:54:15.000,2025-10-01 06:14:23.000000,2025-10-01 06:14:21,488.0,10.0,54.0,6.0,153.0,4.0,50.0,72.0,2024-01-04 13:15:25.000,1.6.2,,3108.0,14.0,,,18.0,https://pypi.org/project/jupyterhub-ltiauthenticator,2024-01-04 13:15:25.000,,3108.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
186,First Use Authenticator,JupyterHub Authenticator that lets users set passwords when they first log in.,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,18,True,jupyterhub-firstuseauthenticator,jupyterhub/firstuseauthenticator,,https://github.com/jupyterhub/firstuseauthenticator,BSD-3-Clause,2016-10-25 03:09:14.000,2025-10-01 06:14:12.000000,2025-10-01 06:14:10,122.0,5.0,34.0,4.0,36.0,8.0,18.0,50.0,2025-03-28 14:32:50.000,1.1.1,,5951.0,10.0,120.0,120.0,15.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,2025-03-28 14:32:50.000,,5951.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
187,geonotebook,A Jupyter notebook extension for geospatial visualization and analysis.,https://github.com/OpenGeoscience/geonotebook,,widgets,17,False,,OpenGeoscience/geonotebook,,https://github.com/OpenGeoscience/geonotebook,Apache-2.0,2016-07-26 19:48:45.000,2019-01-21 18:59:02.250643,2019-01-21 15:53:00,647.0,,143.0,63.0,90.0,39.0,46.0,1101.0,,,,1189.0,,,,9.0,,,,,,,,3.0,geonotebook/geonotebook,https://hub.docker.com/r/geonotebook/geonotebook,2019-01-21 18:59:02.250643,9.0,132085.0,,,,,,,,,,,,,,,,,,
