,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,pypi,cran_id,gem_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,docs_url,hex_id,bitbucket_id
150,xeus-cling,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,20,True,,jupyter-xeus/xeus-cling,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2024-05-02 15:55:46.000000,2024-04-16 07:36:06,534.0,,300.0,66.0,228.0,169.0,131.0,3111.0,,,,5245.0,20.0,,,27.0,,,,,https://anaconda.org/conda-forge/xeus-cling,2023-11-11 12:27:30.968,278017.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
151,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter-server/enterprise_gateway,,kernels,20,False,jupyter_enterprise_gateway,jupyter/enterprise_gateway,conda-forge/jupyter_enterprise_gateway,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2024-07-13 15:01:05.000000,2024-07-13 15:01:05,1369.0,,222.0,41.0,782.0,74.0,501.0,623.0,2024-02-20 05:17:30.000,3.2.3,41034.0,7722.0,41.0,1.0,,117.0,https://pypi.org/project/jupyter_enterprise_gateway,2024-02-20 05:03:07.000,1.0,4096.0,https://anaconda.org/conda-forge/jupyter_enterprise_gateway,2024-02-20 22:41:29.015,157236.0,3.0,,,,,,,,,,,,jupyter-server/enterprise_gateway,,,,,,,,,,,
152,nb_conda_kernels,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/anaconda/nb_conda_kernels,,kernels,20,True,,Anaconda-Platform/nb_conda_kernels,conda-forge/nb_conda_kernels,https://github.com/anaconda/nb_conda_kernels,BSD-3-Clause,2015-12-10 16:11:42.000,2024-11-06 08:32:07.000000,2024-11-04 18:43:59,432.0,14.0,69.0,18.0,125.0,8.0,147.0,601.0,2024-04-16 17:36:25.000,2.5.0,,29113.0,13.0,,,20.0,,,,,https://anaconda.org/conda-forge/nb_conda_kernels,2024-04-26 16:56:00.957,1484794.0,3.0,,,,,,,,,,,,anaconda/nb_conda_kernels,,,,,,,,,,,
153,Ansible Kernel,Jupyter Notebook Kernel for running Ansible Tasks and Playbooks.,https://github.com/ansible/ansible-jupyter-kernel,,kernels,20,False,ansible-kernel,ansible/ansible-jupyter-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,Apache-2.0,2018-06-26 14:28:02.000,2023-06-16 16:15:33.557000,2022-02-11 15:18:23,212.0,,60.0,21.0,51.0,17.0,29.0,536.0,2022-02-11 15:19:00.000,1.0.0,,3042.0,11.0,15.0,15.0,10.0,https://pypi.org/project/ansible-kernel,2022-02-11 15:19:00.000,,1887.0,https://anaconda.org/conda-forge/ansible-kernel,2023-06-16 16:15:33.557,18550.0,3.0,,,,,,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,67020.0,,,,,,,,,,,,,
154,testbook,Unit test your Jupyter Notebooks the right way.,https://github.com/nteract/testbook,,notebook-tools,20,True,nteract-testbook,nteract/testbook,conda-forge/testbook,https://github.com/nteract/testbook,BSD-3-Clause,2020-02-26 19:43:22.000,2024-08-25 01:24:05.000000,2024-08-25 01:24:04,130.0,,37.0,16.0,66.0,46.0,49.0,421.0,2020-08-11 16:50:08.000,0.1.3,,1728.0,7.0,445.0,445.0,16.0,https://pypi.org/project/nteract-testbook,2020-08-11 16:50:08.000,,76.0,https://anaconda.org/conda-forge/testbook,2023-06-16 19:23:33.373,79310.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
155,JupyterLab GitHub,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,20,True,jupyterlab-github,jupyterlab/jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2024-03-25 09:01:34.000000,2024-03-25 09:01:33,248.0,,104.0,30.0,92.0,29.0,41.0,413.0,2023-08-03 14:12:11.000,4.0.0,58.0,3173.0,24.0,10.0,6.0,18.0,https://pypi.org/project/jupyterlab-github,2023-08-03 14:12:04.000,2.0,2930.0,,,,2.0,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,2023-08-02 17:40:03.884,2.0,243.0,,,,,,,,,,,,,,,,,,
156,jupyterlab-execute-time,A JupyterLab extension for displaying cell timings.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,20,True,jupyterlab-execute-time,deshaw/jupyterlab-execute-time,conda-forge/jupyterlab_execute_time,https://github.com/deshaw/jupyterlab-execute-time,BSD-3-Clause,2020-04-07 22:27:30.000,2024-09-13 05:24:31.418000,2024-09-12 23:30:48,66.0,1.0,48.0,8.0,56.0,14.0,61.0,373.0,2024-09-12 23:33:12.000,3.2.0,,47541.0,16.0,20.0,4.0,18.0,https://pypi.org/project/jupyterlab-execute-time,2024-09-12 23:33:12.000,11.0,44915.0,https://anaconda.org/conda-forge/jupyterlab_execute_time,2024-09-13 05:24:31.418,88146.0,2.0,jupyterlab-execute-time,https://www.npmjs.com/package/jupyterlab-execute-time,2021-01-18 14:16:24.052,5.0,710.0,,,,,,,,,,,,,,,,,,
157,jupyter-flex,Build dashboards using Jupyter Notebooks.,https://github.com/danielfrg/jupyter-flex,,notebook-sharing,20,True,jupyter-flex,danielfrg/jupyter-flex,conda-forge/jupyter-flex,https://github.com/danielfrg/jupyter-flex,Apache-2.0,2019-12-13 20:19:40.000,2024-07-20 19:16:39.000000,2024-05-07 14:16:18,390.0,,54.0,7.0,122.0,13.0,51.0,316.0,2023-03-28 23:50:00.718,0.9.1,,3794.0,18.0,60.0,55.0,4.0,https://pypi.org/project/jupyter-flex,2023-03-28 23:50:00.718,,3316.0,https://anaconda.org/conda-forge/jupyter-flex,2023-06-16 19:22:49.073,21445.0,3.0,@danielfrg/jupyter-flex,https://www.npmjs.com/package/@danielfrg/jupyter-flex,2021-10-02 05:04:29.585,5.0,50.0,,,,,,,,,,,,,,,,,,
158,jupyverse,A Jupyter server based on FastAPI.,https://github.com/jupyter-server/jupyverse,,notebook-environments,20,False,jupyverse,jupyter-server/jupyverse,conda-forge/fps-auth,https://github.com/jupyter-server/jupyverse,BSD-1-Clause,2021-07-23 14:20:02.000,2024-11-25 20:53:48.000000,2024-10-28 22:06:17,714.0,16.0,30.0,9.0,374.0,37.0,48.0,247.0,2024-10-15 06:16:17.000,0.6.4,9713.0,5950.0,71.0,8.0,8.0,14.0,https://pypi.org/project/jupyverse,2024-10-15 06:16:10.000,,4275.0,https://anaconda.org/conda-forge/fps-auth,2024-10-15 13:30:10.350,45242.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
159,Darcula Theme,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,20,False,theme-darcula,telamonian/theme-darcula,conda-forge/theme-darcula,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2023-06-16 19:25:35.462000,2022-07-20 12:02:54,113.0,,41.0,5.0,46.0,23.0,17.0,213.0,2022-07-20 12:04:00.552,4.0.0,,3186.0,13.0,1349.0,1344.0,7.0,https://pypi.org/project/theme-darcula,2022-07-20 12:04:00.552,,2490.0,https://anaconda.org/conda-forge/theme-darcula,2023-06-16 19:25:35.462,27926.0,1.0,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,2022-07-20 12:02:58.154,5.0,47.0,,,,,,,,,,,,,,,,,,
160,Spylon Kernel,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,20,False,spylon-kernel,vericast/spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,BSD-3-Clause,2016-11-21 02:23:14.000,2024-01-11 09:22:04.000000,2018-09-20 15:43:57,188.0,,38.0,11.0,29.0,26.0,20.0,187.0,2018-03-23 20:36:58.000,0.4.1,,4697.0,14.0,200.0,200.0,6.0,https://pypi.org/project/spylon-kernel,2018-03-23 20:36:58.000,,3163.0,https://anaconda.org/conda-forge/spylon-kernel,2023-06-16 13:20:41.310,142669.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
161,First Use Authenticator,JupyterHub Authenticator that lets users set passwords when they first log in.,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,20,True,jupyterhub-firstuseauthenticator,jupyterhub/firstuseauthenticator,,https://github.com/jupyterhub/firstuseauthenticator,BSD-3-Clause,2016-10-25 03:09:14.000,2024-09-17 14:00:34.000000,2024-09-17 13:58:49,111.0,9.0,33.0,5.0,33.0,9.0,17.0,49.0,2024-09-17 14:00:34.000,1.1.0,,9318.0,9.0,110.0,110.0,12.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,2024-09-17 14:00:34.000,,9318.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
162,colabcode,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,19,True,colabcode,abhishekkrthakur/colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2024-09-14 16:08:49.000000,2024-09-14 16:08:49,45.0,1.0,297.0,20.0,39.0,62.0,33.0,2080.0,2021-06-11 15:17:12.000,0.3.0,,9849.0,13.0,,,8.0,https://pypi.org/project/colabcode,2021-06-11 15:17:12.000,,9849.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
163,IJava,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,19,False,,SpencerPark/IJava,,https://github.com/SpencerPark/IJava,MIT,2017-10-08 04:42:46.000,2024-06-01 04:30:45.000000,2019-12-08 22:22:20,90.0,,209.0,35.0,16.0,93.0,63.0,1109.0,2019-05-06 03:28:50.000,1.3.0,194402.0,2524.0,5.0,,,4.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
164,Matlab Kernel,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,19,False,matlab_kernel,calysto/matlab_kernel,conda-forge/matlab_kernel,https://github.com/Calysto/matlab_kernel,BSD-3-Clause,2015-01-31 12:51:06.000,2023-10-02 12:02:47.993000,2022-05-09 10:21:01,216.0,,76.0,21.0,33.0,27.0,106.0,470.0,2022-05-09 10:23:00.581,0.17.1,,4960.0,56.0,5.0,,18.0,https://pypi.org/project/matlab_kernel,2017-04-20 00:39:18.000,5.0,3439.0,https://anaconda.org/conda-forge/matlab_kernel,2023-10-02 12:02:47.993,73044.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
165,Lantern,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,19,True,pylantern,timkpaine/lantern,,https://github.com/timkpaine/lantern,Apache-2.0,2017-07-15 03:49:10.000,2024-11-18 13:57:05.000000,2024-11-18 13:57:03,543.0,2.0,21.0,13.0,29.0,6.0,194.0,350.0,2020-02-02 22:32:28.000,0.1.6,,469.0,26.0,24.0,22.0,3.0,https://pypi.org/project/pylantern,2020-02-02 22:31:39.000,2.0,469.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
166,nbopen,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,19,False,nbopen,takluyver/nbopen,,https://github.com/takluyver/nbopen,BSD-3-Clause,2014-07-09 03:24:47.000,2023-09-08 12:57:22.000000,2023-09-08 12:54:36,64.0,,58.0,16.0,18.0,40.0,27.0,304.0,2017-09-08 07:23:49.000,0.4.3,,1205.0,10.0,146.0,140.0,11.0,https://pypi.org/project/nbopen,2023-09-08 12:57:09.000,6.0,1205.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
167,retrolab,JupyterLab distribution with a retro look and feel.,https://github.com/jupyterlab/retrolab,,notebook-environments,19,False,retrolab,jupyterlab/retrolab,conda-forge/retrolab,https://github.com/jupyterlab/retrolab,BSD-3-Clause,2020-12-07 16:37:07.000,2023-06-16 19:25:59.201000,2023-02-16 13:40:18,633.0,,46.0,14.0,220.0,,111.0,283.0,2022-05-04 07:37:18.000,0.3.21,3444.0,2751.0,50.0,33.0,18.0,17.0,https://pypi.org/project/retrolab,2022-05-04 07:36:52.000,4.0,1075.0,https://anaconda.org/conda-forge/retrolab,2023-06-16 19:25:59.201,65443.0,3.0,@jupyterlab-classic/application,https://www.npmjs.com/package/@jupyterlab-classic/application,2021-04-19 14:22:28.986,11.0,45.0,,,,,,,,,,,,,,,,,,
168,HTTP-over-WebSocket,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,19,False,jupyter_http_over_ws,googlecolab/jupyter_http_over_ws,conda-forge/jupyter_http_over_ws,https://github.com/googlecolab/jupyter_http_over_ws,Apache-2.0,2018-03-26 22:52:45.000,2023-06-16 19:21:18.164000,2021-08-30 21:48:24,31.0,,56.0,13.0,2.0,22.0,9.0,267.0,2020-03-12 16:09:39.000,0.0.8,,81323.0,10.0,10.0,,3.0,https://pypi.org/project/jupyter_http_over_ws,2020-03-12 16:09:39.000,10.0,79768.0,https://anaconda.org/conda-forge/jupyter_http_over_ws,2023-06-16 19:21:18.164,79348.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
169,gator,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,19,True,mamba-gator,mamba-org/gator,conda-forge/mamba_gator,https://github.com/mamba-org/gator,BSD-3-Clause,2018-08-02 05:15:23.000,2024-09-19 11:40:39.000000,2024-09-19 11:40:38,629.0,1.0,29.0,6.0,157.0,21.0,43.0,264.0,2023-05-05 13:05:52.701,5.2.1,5.0,1359.0,30.0,7.0,5.0,26.0,https://pypi.org/project/mamba-gator,2021-09-03 07:30:09.000,,323.0,https://anaconda.org/conda-forge/mamba_gator,2023-06-16 19:23:51.106,48138.0,3.0,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,2021-09-03 10:15:28.752,2.0,34.0,,,,,,,,,,,,,,,,,,
170,nbinteract,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,19,True,nbinteract,SamLau95/nbinteract,,https://github.com/SamLau95/nbinteract,BSD-3-Clause,2017-08-31 00:16:20.000,2024-02-13 21:24:04.000000,2024-02-13 21:24:04,595.0,,22.0,7.0,117.0,66.0,42.0,234.0,2021-01-05 06:49:39.135,0.2.6,,5577.0,46.0,12.0,4.0,8.0,https://pypi.org/project/nbinteract,2021-01-05 06:49:39.135,3.0,5499.0,,,,3.0,nbinteract,https://www.npmjs.com/package/nbinteract,2021-01-05 06:49:22.791,5.0,78.0,,,,,,,,,,,,,,,,,,
171,nbgallery,Enterprise Jupyter notebook sharing and collaboration app.,https://github.com/nbgallery/nbgallery,,notebook-sharing,19,True,,nbgallery/nbgallery,,https://github.com/nbgallery/nbgallery,MIT,2017-01-10 19:18:40.000,2024-11-18 13:10:17.181886,2024-11-18 12:46:07,1708.0,4.0,36.0,9.0,508.0,32.0,458.0,151.0,,,,1830.0,,,,27.0,,,,,,,,3.0,,,,,,nbgallery/nbgallery,https://hub.docker.com/r/nbgallery/nbgallery,2024-11-18 13:10:17.181886,5.0,172077.0,,,,,,,,,,,,,
172,ipytree,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/jupyter-widgets-contrib/ipytree,,widgets,19,False,ipytree,QuantStack/ipytree,conda-forge/ipytree,https://github.com/jupyter-widgets-contrib/ipytree,MIT,2018-09-15 13:17:27.000,2023-10-25 14:25:25.000000,2022-11-23 09:34:00,111.0,,27.0,8.0,47.0,20.0,20.0,130.0,2022-08-24 12:33:17.000,0.2.2,,142823.0,12.0,50.0,,9.0,https://pypi.org/project/ipytree,2022-08-23 15:13:01.647,45.0,140433.0,https://anaconda.org/conda-forge/ipytree,2023-06-16 16:14:42.506,135316.0,3.0,ipytree,https://www.npmjs.com/package/ipytree,2022-08-23 15:10:34.820,5.0,401.0,,,,,,,jupyter-widgets-contrib/ipytree,,,,,,,,,,,
173,JupyterLab IFrame,View html as an embedded iframe in JupyterLab.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,19,True,jupyterlab_iframe,timkpaine/jupyterlab_iframe,conda-forge/jupyterlab_iframe,https://github.com/timkpaine/jupyterlab_iframe,Apache-2.0,2018-03-12 02:34:47.000,2024-11-21 21:08:22.000000,2024-11-21 21:08:21,366.0,4.0,21.0,5.0,98.0,6.0,64.0,112.0,2023-07-16 16:16:00.442,0.5.0,,3183.0,26.0,10.0,8.0,5.0,https://pypi.org/project/jupyterlab_iframe,2023-07-16 16:16:00.442,,2361.0,https://anaconda.org/conda-forge/jupyterlab_iframe,2023-07-16 18:49:15.196,36224.0,2.0,jupyterlab_iframe,https://www.npmjs.com/package/jupyterlab_iframe,2023-07-16 16:13:17.752,2.0,83.0,,,,,,,,,,,,,,,,,,
174,nbcelltests,Cell-by-cell testing for production Jupyter notebooks in JupyterLab.,https://github.com/jpmorganchase/nbcelltests,,lab-extensions,19,True,nbcelltests,jpmorganchase/nbcelltests,conda-forge/nbcelltests,https://github.com/jpmorganchase/nbcelltests,Apache-2.0,2018-08-23 23:51:41.000,2024-11-23 00:58:36.000000,2024-11-23 00:58:34,634.0,15.0,21.0,10.0,172.0,31.0,88.0,90.0,2024-06-05 23:58:46.000,0.3.2,,452.0,17.0,7.0,5.0,8.0,https://pypi.org/project/nbcelltests,2024-06-05 23:57:35.000,,218.0,https://anaconda.org/conda-forge/nbcelltests,2024-06-07 23:26:28.182,11549.0,2.0,jupyterlab_celltests,https://www.npmjs.com/package/jupyterlab_celltests,2020-10-05 14:26:51.696,2.0,21.0,,,,,,,,,,,,,,,,,,
175,JupyterLab Autoversion,Automatically version jupyter notebooks in JupyterLab.,https://github.com/timkpaine/jupyterlab_autoversion,,lab-extensions,19,True,jupyterlab_autoversion,timkpaine/jupyterlab_autoversion,conda-forge/jupyterlab_autoversion,https://github.com/timkpaine/jupyterlab_autoversion,Apache-2.0,2018-08-23 23:49:52.000,2024-11-18 13:59:46.000000,2024-11-18 13:59:43,386.0,27.0,10.0,6.0,128.0,5.0,32.0,82.0,2024-06-19 02:21:46.596,0.4.0,,1294.0,17.0,5.0,,5.0,https://pypi.org/project/jupyterlab_autoversion,2024-06-19 02:19:40.000,,740.0,https://anaconda.org/conda-forge/jupyterlab_autoversion,2024-06-19 19:33:13.934,24720.0,2.0,jupyterlab_autoversion,https://www.npmjs.com/package/jupyterlab_autoversion,2024-06-19 02:21:46.596,5.0,29.0,,,,,,,,,,,,,,,,,,
176,sphinxcontrib.jupyter,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,19,False,sphinxcontrib-jupyter,QuantEcon/sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,BSD-3-Clause,2017-10-12 04:04:05.000,2022-02-09 08:46:28.000000,2020-06-18 03:28:01,269.0,,23.0,10.0,159.0,88.0,93.0,77.0,2020-06-18 03:31:10.000,0.5.10,,2729.0,23.0,47.0,43.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,2020-06-18 03:31:10.000,4.0,2729.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
177,JupyterWith,Declarative and reproducible Jupyter environments - powered by Nix.,https://github.com/tweag/jupyenv,,notebook-tools,18,True,,tweag/jupyterWith,,https://github.com/tweag/jupyenv,MIT,2018-12-18 10:10:58.000,2024-11-25 00:52:53.000000,2024-11-24 20:56:30,593.0,13.0,132.0,31.0,358.0,35.0,169.0,670.0,2023-01-31 21:35:49.000,0.1.0,,,1.0,,,39.0,,,,,,,,3.0,,,,,,,,,,,,tweag/jupyenv,,,,,,,,,,,
178,treon,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,18,False,treon,ReviewNB/treon,conda-forge/treon,https://github.com/ReviewNB/treon,MIT,2019-03-29 15:02:35.000,2023-06-16 19:26:36.235000,2022-08-04 11:15:04,66.0,,28.0,12.0,13.0,4.0,10.0,305.0,2022-08-04 11:25:18.993,0.1.4,,6203.0,5.0,135.0,128.0,5.0,https://pypi.org/project/treon,2022-08-04 11:25:18.993,7.0,5875.0,https://anaconda.org/conda-forge/treon,2023-06-16 19:26:36.235,13481.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
179,OCaml Kernel,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,18,False,,akabe/ocaml-jupyter,,https://github.com/akabe/ocaml-jupyter,MIT,2017-07-14 14:15:05.000,2024-01-25 21:07:30.000000,2023-08-11 05:18:21,385.0,,40.0,14.0,127.0,8.0,73.0,292.0,2023-08-11 02:56:40.000,2.8.3,144061.0,1637.0,35.0,,,23.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
180,JupyterLab SideCar,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,18,False,sidecar,jupyter-widgets/jupyterlab-sidecar,conda-forge/sidecar,https://github.com/jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,2018-03-26 09:23:58.000,2023-08-30 18:18:16.177000,2023-08-30 15:29:37,94.0,,39.0,15.0,76.0,39.0,13.0,252.0,2023-08-30 15:33:27.000,0.7.0,,11823.0,8.0,35.0,7.0,16.0,https://pypi.org/project/sidecar,2023-08-30 15:33:27.000,23.0,11033.0,https://anaconda.org/conda-forge/sidecar,2023-08-30 18:18:16.177,27343.0,3.0,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,2021-07-05 14:42:11.336,5.0,196.0,,,,,,,,,,,,,,,,,,
181,bookstore,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,18,False,bookstore,nteract/bookstore,,https://github.com/nteract/bookstore,BSD-3-Clause,2018-10-16 18:54:00.000,2021-12-15 14:37:42.138000,2019-12-09 16:52:07,619.0,,23.0,19.0,109.0,35.0,39.0,203.0,2021-12-15 14:37:42.138,0.0.0,,1042.0,19.0,24.0,24.0,7.0,https://pypi.org/project/bookstore,2021-12-15 14:37:42.138,,1042.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
182,SAS Kernel,A Jupyter kernel for SAS. This opens up all the data manipulation and analytics capabilities of your SAS system within..,https://github.com/sassoftware/sas_kernel,,kernels,18,True,sas_kernel,sassoftware/sas_kernel,anaconda/sas_kernel,https://github.com/sassoftware/sas_kernel,Apache-2.0,2016-04-01 16:19:50.000,2024-07-17 20:10:02.000000,2024-07-17 20:09:59,263.0,,83.0,37.0,29.0,1.0,59.0,198.0,2022-12-01 21:51:02.000,2.4.13,,4310.0,20.0,2.0,,11.0,https://pypi.org/project/sas_kernel,2022-12-01 21:49:02.222,2.0,4279.0,https://anaconda.org/anaconda/sas_kernel,2023-06-16 13:24:59.052,2694.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
183,SciJava Kernel,[RETIRED] Try IJava or BeakerX.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,18,False,,scijava/scijava-jupyter-kernel,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,Apache-2.0,2017-01-31 01:16:24.000,2023-06-16 13:18:35.621000,2022-02-03 17:25:03,404.0,,39.0,21.0,22.0,14.0,80.0,178.0,2017-06-02 21:19:27.000,0.5.0,131.0,1222.0,15.0,,,9.0,,,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2023-06-16 13:18:35.621,111137.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
184,JupyterLab Data Explorer,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,18,False,,jupyterlab/jupyterlab-data-explorer,,https://github.com/jupyterlab/jupyterlab-data-explorer,BSD-3-Clause,2019-01-03 21:57:42.000,2023-08-08 06:45:57.000000,2023-08-08 06:45:57,427.0,,37.0,27.0,58.0,59.0,93.0,178.0,2019-10-03 18:34:08.594,3.0.0,,53.0,17.0,21.0,14.0,11.0,,,,,,,,3.0,@jupyterlab/dataregistry-extension,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,2019-10-03 18:34:08.594,7.0,53.0,,,,,,,,,,,,,,,,,,
185,jupyterlab-sos,"Jupyterlab extension for SoS Polyglot Notebook and Workflow Engine, allows multiple kernels in one notebook.",https://github.com/vatlab/jupyterlab-sos,,lab-extensions,18,True,jupyterlab-sos,vatlab/jupyterlab-sos,conda-forge/jupyterlab-sos,https://github.com/vatlab/jupyterlab-sos,BSD-3-Clause,2018-03-20 16:07:18.000,2024-10-18 04:13:33.000000,2024-10-18 04:13:02,349.0,8.0,6.0,5.0,8.0,13.0,55.0,73.0,2024-10-17 03:38:59.000,0.11.0,,1704.0,43.0,8.0,3.0,4.0,https://pypi.org/project/jupyterlab-sos,2024-10-17 03:38:59.000,,824.0,https://anaconda.org/conda-forge/jupyterlab-sos,2024-10-17 08:34:48.427,42472.0,3.0,jupyterlab-sos,https://www.npmjs.com/package/jupyterlab-sos,2021-01-14 22:31:15.129,5.0,64.0,,,,,,,,,,,,,,,,,,
186,SudoSpawner,Spawn JupyterHub single-user servers with sudo.,https://github.com/jupyterhub/sudospawner,,hub-spawners,18,True,sudospawner,jupyterhub/sudospawner,,https://github.com/jupyterhub/sudospawner,BSD-3-Clause,2014-11-24 23:21:36.000,2023-12-14 11:31:09.000000,2023-12-14 11:31:09,119.0,,44.0,11.0,37.0,19.0,22.0,50.0,2018-06-19 13:50:35.000,0.5.2,,1884.0,8.0,81.0,79.0,15.0,https://pypi.org/project/sudospawner,2018-06-19 13:50:35.000,2.0,1884.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
187,heat,IPython magic command to profile and view your python code as a heat map.,https://github.com/csurfer/pyheatmagic,,magic,17,False,py-heat-magic,csurfer/pyheatmagic,,https://github.com/csurfer/pyheatmagic,MIT,2017-08-18 20:35:01.000,2024-07-14 18:30:54.000000,2021-09-10 21:27:13,34.0,,23.0,12.0,4.0,2.0,3.0,1030.0,2017-08-19 16:11:38.000,0.0.2,,298.0,2.0,50.0,50.0,3.0,https://pypi.org/project/py-heat-magic,2017-08-19 16:11:38.000,,298.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
188,F# Kernel,F# for Jupyter Notebooks.,https://github.com/fsprojects/IfSharp,,kernels,17,False,,fsprojects/IfSharp,,https://github.com/fsprojects/IfSharp,BSD-3-Clause,2013-12-03 21:25:01.000,2022-03-17 09:11:27.000000,2022-03-17 09:11:22,339.0,,65.0,35.0,123.0,12.0,128.0,442.0,2020-03-08 20:03:38.000,3.0.4,5639.0,48.0,15.0,,,28.0,,,,,,,,3.0,,,,,,fsprojects/ifsharp,https://hub.docker.com/r/fsprojects/ifsharp,2019-03-26 17:01:42.996172,,733.0,,,,,,,,,,,,,
